COD_ORGAO_ORIGEM,NUM_LEGISLATURA_APRESEN,NUM_LEGISLATURA_LEI,NOM_PARTIDO_POLITICO,DAT_VETO_TOTAL,NOM_UF,DES_TIPO_PROPOSICAO,DES_COMPLETA,COD_TIPO_NORMA_JURIDICA_ORIGEM,SIG_UF,DAT_FIM_LEGISLATURA_LEI,COD_PROPOSICAO_ORIGEM,DES_ATIVO_TIPO_PROPOSICAO,NOM_ORGAO,DES_APELIDO_ORGAO,DATAPRESENTACAOPROPOSICAO,DES_TIPO_AUTOR,COD_SEXO,IND_ATIVO_ORGAO,COD_TIPO_PARLAMENTAR,DES_TIPO_NORMA_JURIDICA,DES_TIPO_SESSAO_LEGISLATIVA_APRESEN,DATTRANSFPROPOSICAOLEI,DAT_FINAL_RECESSO_LEI,AREAS_TEMATICAS_APRESENTACAO,DES_TIPO_SESSAO_LEGISLATIVA_LEI,DAT_INICIAL_RECESSO_APRESEN,ANO_PROPOSICAO,TEX_REGIAO_GEOGRAFICA_AUTOR,DAT_INICIO_LEGISLATURA_LEI,NUM_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIAL_RECESSO_LEI,DAT_FIM_SESSAO_LEGISLATIVA_APRESEN,SIG_NORMA_JURIDICA,DAT_INICIO_SESSAO_LEGISLATIVA_LEI,DES_TIPO_PARLAMENTAR,NOM_PROPOSICAO,DES_ATIVO_ORGAO,COD_PARTIDO_POLITICO,NOM_CIVIL_PARLAMENTAR,SIG_TIPO_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIO_SESSAO_LEGISLATIVA_APRESEN,COD_PARLAMENTAR_ORIGEM,DAT_FIM_SESSAO_LEGISLATIVA_LEI,DES_SITUACAO_PROPOSICAO,COD_TIPO_AUTOR_ORIGEM,NUM_SESSAO_LEGISLATIVA_LEI,DAT_FIM_LEGISLATURA_APRESEN,SIG_PARTIDO_POLITICO,IND_ATIVO_TIPO_PROPOSICAO,DAT_INICIO_LEGISLATURA_APRESEN,NUM_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_LEI,NOM_PARLAMENTAR,DAT_FINAL_RECESSO_APRESEN
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103564,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",07-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,18-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2972/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2972,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103498,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",07-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,09-11-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2938/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2938,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103664,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",14-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,09-11-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3027/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3027,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103750,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,07-07-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3109/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3109,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103787,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,24-02-2005,,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,,31-01-2003,DLG,15-02-2005,N/A,PDC 3143/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2005,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,3143,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103910,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",16-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,01-12-2003,01-08-2003,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,30-06-2003,31-01-2003,DLG,17-02-2003,N/A,PDC 3260/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,3260,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103724,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,20-06-2005,,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,,31-01-2003,DLG,15-02-2005,N/A,PDC 3083/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2005,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,3083,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103776,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,05-11-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3133/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3133,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103753,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,16-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3112/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3112,1,N/A,
-1,51,-1,PARTIDO POPULAR SOCIALISTA,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,51194,ATIVADO,N/A,N/A,09-05-2002,DEPUTADO,M,-1,10000,N/A,Ordinária,,,PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,N/A,02-07-2002,2002,SUL,,4,,16-12-2002,N/A,,DEPUTADO,PL 6766/2002,N/A,118,RUBENS BUENO,PL,1,15-02-2002,5310573,,N/A,TipoParlamentar_10000,-1,31-01-2003,PPS,1,01-02-1999,6766,-1,RUBENS BUENO,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103450,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",06-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,13-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2891/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2891,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103699,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",14-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,20-06-2005,,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,,31-01-2003,DLG,15-02-2005,N/A,PDC 3058/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2005,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,3058,1,N/A,
275,51,53,N/A,,N/A,PROJETO DE LEI,PROJETO DE LEI,37,N/A,31-01-2011,49484,ATIVADO,TRIBUNAL SUPERIOR DO TRABALHO,TRIBUNAL SUPERIOR DO TRABALHO,17-04-2002,ÓRGÃO DO PODER JUDICIÁRIO,N/A,1,-1,LEI ORDINÁRIA,Ordinária,27-08-2009,03-08-2009,ADMINISTRAÇÃO PÚBLICA,Ordinária,02-07-2002,2002,N/A,01-02-2007,4,17-07-2009,16-12-2002,LEI,02-02-2009,N/A,PL 6600/2002,ATIVO,-1,N/A,PL,1,15-02-2002,-1,22-12-2009,TRANSFORMADA EM NORMA,TipoOrgao_50000,3,31-01-2003,N/A,1,01-02-1999,6600,1,N/A,01-08-2002
2018,51,-1,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE ACORDOS, TRATADOS OU ATOS INTERNACIONAIS","ACORDOS, TRATADOS OU ATOS INTERNACIONAIS (ART. 49, I DA CF)",-1,N/A,,103605,ATIVADO,COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,08-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,N/A,Entre Sessões,,,"PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,RELAÇÕES INTERNACIONAIS",N/A,,2003,N/A,,,,31-01-2003,N/A,,N/A,PDC 3001/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,,N/A,TipoOrgao_2,-1,31-01-2003,N/A,1,01-02-1999,3001,-1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103908,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",16-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,20-04-2005,,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,,31-01-2003,DLG,15-02-2005,N/A,PDC 3258/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2005,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,3258,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103418,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",06-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,23-01-2004,,COMUNICAÇÕES,Extraordinária,,2003,N/A,01-02-2003,,,31-01-2003,DLG,19-01-2004,N/A,PDC 2860/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,13-02-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,2860,2,N/A,
-1,51,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,89469,ATIVADO,N/A,N/A,15-10-2002,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,02-07-2002,2002,SUL,,4,,16-12-2002,N/A,,DEPUTADO,PL 7222/2002,N/A,128,LUIZ CARLOS JORGE HAULY,PL,1,15-02-2002,5310316,,N/A,TipoParlamentar_10000,-1,31-01-2003,PSDB,1,01-02-1999,7222,-1,LUIZ CARLOS HAULY,01-08-2002
-1,51,-1,PARTIDO DOS TRABALHADORES,,SÃO PAULO,PROJETO DE LEI COMPLEMENTAR,PROJETO DE LEI COMPLEMENTAR (ART. 61 CF),-1,SP,,46215,ATIVADO,N/A,N/A,13-03-2002,DEPUTADO,F,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,02-07-2002,2002,SUDESTE,,4,,16-12-2002,N/A,,DEPUTADO,PLP 293/2002,N/A,134,IARA BERNARDI,PLP,1,15-02-2002,5309192,,N/A,TipoParlamentar_10000,-1,31-01-2003,PT,1,01-02-1999,293,-1,IARA BERNARDI,01-08-2002
-1,51,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,46577,ATIVADO,N/A,N/A,19-03-2002,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SAÚDE,N/A,02-07-2002,2002,SUL,,4,,16-12-2002,N/A,,DEPUTADO,PL 6320/2002,N/A,104,DARCI POMPEO DE MATTOS,PL,1,15-02-2002,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2003,PDT,1,01-02-1999,6320,-1,POMPEO DE MATTOS,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103828,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",16-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,16-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3184/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3184,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103862,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",16-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,17-11-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3216/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3216,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103459,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",07-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,23-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2900/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2900,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103802,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,13-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3158/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3158,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103573,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",07-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,18-03-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2981/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2981,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103656,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",14-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,20-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3020/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3020,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103791,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,18-11-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3147/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3147,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103579,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",07-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,13-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 2987/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2987,1,N/A,
2018,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE ACORDOS, TRATADOS OU ATOS INTERNACIONAIS","ACORDOS, TRATADOS OU ATOS INTERNACIONAIS (ART. 49, I DA CF)",32,N/A,31-01-2007,103602,ATIVADO,COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,08-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,27-11-2003,01-08-2003,"DESENVOLVIMENTO URBANO E TRÂNSITO,RELAÇÕES INTERNACIONAIS",Ordinária,,2003,N/A,01-02-2003,,30-06-2003,31-01-2003,DLG,17-02-2003,N/A,PDC 2998/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2998,1,N/A,
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,103756,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",15-01-2003,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Entre Sessões,13-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,,2003,N/A,01-02-2003,,13-07-2004,31-01-2003,DLG,15-02-2004,N/A,PDC 3115/2003,ATIVO,-1,N/A,PDC,,21-12-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,3115,1,N/A,
